id,sim,decision,correct,lookup_us
927,0.499405,MISS,,11117
928,0.392274,MISS,,11218
929,0.652098,MISS,,11686
930,0.522517,MISS,,12823
931,0.462251,MISS,,11520
932,0.793170,MISS,,11199
933,0.560579,MISS,,11065
934,0.409794,MISS,,11590
935,0.660869,MISS,,11265
936,0.572465,MISS,,11137
937,0.545592,MISS,,13479
938,0.284071,MISS,,11740
939,0.460221,MISS,,11393
940,0.609298,MISS,,11144
941,0.526263,MISS,,11184
942,0.332772,MISS,,11748
943,0.289576,MISS,,11207
944,0.346761,MISS,,11505
945,0.310997,MISS,,11721
946,0.438828,MISS,,11217
947,0.646306,MISS,,15536
948,0.550034,MISS,,13278
949,0.662265,MISS,,12097
950,0.482332,MISS,,11695
951,0.620502,MISS,,12511
952,0.456444,MISS,,12098
953,0.462585,MISS,,12162
954,0.348411,MISS,,11105
955,0.336429,MISS,,11794
956,0.313680,MISS,,11285
957,0.974137,HIT,true,11342
958,0.527633,MISS,,11811
959,0.482435,MISS,,11657
960,0.504177,MISS,,12547
961,0.752056,MISS,,11346
962,0.637147,MISS,,11277
963,0.455867,MISS,,13206
964,0.375637,MISS,,12346
965,0.339682,MISS,,14873
966,0.745669,MISS,,12677
967,0.431692,MISS,,12260
968,0.600809,MISS,,11211
969,0.541303,MISS,,11831
970,0.597811,MISS,,12664
971,0.507934,MISS,,11817
972,0.723494,MISS,,12381
973,0.775859,MISS,,11758
974,0.336208,MISS,,11548
975,0.465771,MISS,,11273
976,0.399259,MISS,,11213
977,0.448848,MISS,,11152
978,0.532641,MISS,,11023
979,0.331778,MISS,,12403
980,0.771386,MISS,,11377
981,0.438859,MISS,,11308
982,0.402494,MISS,,12808
983,0.540052,MISS,,11795
984,0.392190,MISS,,11160
985,0.496895,MISS,,11246
986,0.499026,MISS,,11935
987,0.546233,MISS,,11199
988,0.356847,MISS,,12377
989,0.361847,MISS,,11383
990,0.723020,MISS,,11288
991,0.919780,HIT,true,11211
992,0.604273,MISS,,11664
993,0.362720,MISS,,14554
994,0.587964,MISS,,14078
995,0.652835,MISS,,13644
996,0.795963,MISS,,15823
997,0.446118,MISS,,19068
998,0.497571,MISS,,14184
999,0.336307,MISS,,12924
1000,0.903930,HIT,true,11369
1001,0.478105,MISS,,10974
1002,0.725732,MISS,,11756
1003,0.366251,MISS,,12953
1004,0.591637,MISS,,11175
1005,0.855680,HIT,true,12165
1006,0.501632,MISS,,11739
1007,0.512620,MISS,,11276
1008,0.549791,MISS,,11066
1009,0.485764,MISS,,11552
1010,0.362367,MISS,,11299
1011,0.398146,MISS,,11186
1012,0.609615,MISS,,11796
1013,0.521934,MISS,,11453
1014,0.612736,MISS,,11752
1015,0.629786,MISS,,12341
1016,0.537853,MISS,,11203
1017,0.971133,HIT,true,11037
1018,0.276187,MISS,,11661
1019,0.903605,HIT,true,12337
1020,0.446691,MISS,,11278
1021,0.619161,MISS,,11273
1022,0.438754,MISS,,11713
1023,0.841776,MISS,,11219
1024,0.598050,MISS,,11434
1025,0.410084,MISS,,11274
1026,0.356863,MISS,,13714
1027,0.445079,MISS,,11497
1028,0.537543,MISS,,11275
1029,0.316722,MISS,,11274
1030,0.352768,MISS,,12955
1031,0.373294,MISS,,14912
1032,0.479847,MISS,,12093
1033,0.488708,MISS,,12647
1034,0.936475,HIT,true,11170
1035,0.398522,MISS,,12585
1036,0.372282,MISS,,11636
1037,0.409627,MISS,,12547
1038,0.822015,MISS,,11345
1039,0.577350,MISS,,11795
1040,0.691183,MISS,,11921
1041,0.631701,MISS,,11241
1042,0.981708,HIT,true,11293
1043,0.489730,MISS,,11900
1044,0.436241,MISS,,11111
1045,0.625601,MISS,,11333
1046,0.491469,MISS,,11287
1047,0.339485,MISS,,11769
1048,0.595735,MISS,,11870
1049,0.918786,HIT,true,12781
1050,0.310960,MISS,,12370
1051,0.403394,MISS,,11180
1052,0.416516,MISS,,11258
1053,0.450507,MISS,,11522
1054,0.902740,HIT,true,11818
1055,0.417920,MISS,,11501
1056,0.808116,MISS,,11273
1057,0.517447,MISS,,11314
1058,0.414097,MISS,,13369
1059,0.418162,MISS,,13163
1060,0.484740,MISS,,11425
1061,0.441367,MISS,,11739
1062,0.492832,MISS,,11675
1063,0.274670,MISS,,11486
1064,0.548427,MISS,,11191
1065,0.585198,MISS,,11190
1066,0.314288,MISS,,11791
1067,0.421269,MISS,,12587
1068,0.404623,MISS,,12227
1069,0.553735,MISS,,11159
1070,0.659048,MISS,,11599
1071,0.335348,MISS,,13687
1072,0.476250,MISS,,12090
1073,0.539368,MISS,,11439
1074,0.876451,HIT,true,11291
1075,0.552941,MISS,,12167
1076,0.582104,MISS,,11368
1077,0.317290,MISS,,11237
1078,0.504021,MISS,,11391
1079,0.297821,MISS,,13124
1080,0.838729,MISS,,11787
1081,0.530068,MISS,,12439
1082,0.545044,MISS,,13010
1083,0.541305,MISS,,11695
1084,0.411772,MISS,,11196
1085,0.599379,MISS,,11331
1086,0.560345,MISS,,11509
1087,0.855540,HIT,true,11416
1088,0.505918,MISS,,12345
1089,0.635438,MISS,,11344
1090,0.461145,MISS,,11126
1091,0.791525,MISS,,11336
1092,0.474030,MISS,,11880
1093,0.594708,MISS,,13003
1094,0.386913,MISS,,12105
1095,0.902731,HIT,true,11659
1096,0.273706,MISS,,12328
1097,0.486317,MISS,,11292
1098,0.514573,MISS,,11242
1099,0.466703,MISS,,11255
1100,0.680128,MISS,,11447
1101,0.510588,MISS,,12155
1102,0.818410,MISS,,12233
1103,0.455391,MISS,,11338
1104,0.351051,MISS,,11359
1105,0.409687,MISS,,13077
1106,0.648161,MISS,,11597
1107,0.415753,MISS,,11336
1108,0.431674,MISS,,11268
1109,0.330996,MISS,,12783
1110,0.976686,HIT,true,11167
1111,0.527927,MISS,,11374
1112,0.887168,HIT,true,11397
1113,0.916793,HIT,true,11154
1114,0.497207,MISS,,11622
1115,0.574086,MISS,,11426
1116,0.451188,MISS,,12212
1117,0.426444,MISS,,13803
1118,0.627789,MISS,,11795
1119,0.269148,MISS,,11620
1120,0.637956,MISS,,11285
1121,0.642918,MISS,,11495
1122,0.991971,HIT,true,11414
1123,0.425855,MISS,,11627
1124,0.515370,MISS,,11926
1125,0.529860,MISS,,11956
1126,0.480257,MISS,,11135
1127,0.448440,MISS,,11585
1128,0.577681,MISS,,13941
1129,0.840500,MISS,,11501
1130,0.557992,MISS,,13560
1131,0.468248,MISS,,13756
1132,0.422465,MISS,,21505
1133,0.482843,MISS,,11857
1134,0.319737,MISS,,15257
1135,0.390366,MISS,,14589
1136,0.292953,MISS,,12013
1137,0.401564,MISS,,12757
1138,0.453695,MISS,,11731
1139,0.535744,MISS,,11792
1140,0.510884,MISS,,11281
1141,0.500386,MISS,,11288
1142,0.906783,HIT,true,11282
1143,0.644370,MISS,,12462
1144,0.387761,MISS,,11225
1145,0.508297,MISS,,13026
1146,0.297655,MISS,,12887
1147,0.956976,HIT,true,11234
1148,0.546011,MISS,,13458
1149,0.515402,MISS,,12787
1150,0.823286,MISS,,16017
1151,0.529949,MISS,,18838
1152,0.470986,MISS,,24513
1153,0.566709,MISS,,19841
1154,0.898218,HIT,true,18849
1155,0.403442,MISS,,15937
1156,0.993078,HIT,true,19097
1157,0.570635,MISS,,16112
1158,0.478553,MISS,,17008
1159,0.458591,MISS,,14642
1160,0.296185,MISS,,10868
1161,0.485604,MISS,,11349
1162,0.794794,MISS,,11757
1163,0.571206,MISS,,11163
1164,0.344931,MISS,,12842
1165,0.411685,MISS,,12628
1166,0.510293,MISS,,12981
1167,0.456297,MISS,,15816
1168,0.752357,MISS,,14397
1169,0.952054,HIT,true,14725
1170,0.467063,MISS,,15348
1171,0.601900,MISS,,14161
1172,0.401459,MISS,,14362
1173,0.361806,MISS,,13483
1174,0.514720,MISS,,10831
1175,0.481633,MISS,,12956
1176,0.523152,MISS,,12938
1177,0.523897,MISS,,12333
1178,0.432443,MISS,,12479
1179,0.505143,MISS,,11793
1180,0.452512,MISS,,12188
1181,0.920921,HIT,true,11156
1182,0.535786,MISS,,11684
1183,0.441003,MISS,,12165
1184,0.439211,MISS,,11952
1185,0.492100,MISS,,12851
1186,0.971262,HIT,true,12951
1187,0.350123,MISS,,13879
1188,0.378035,MISS,,12250
1189,0.641235,MISS,,11273
1190,0.360481,MISS,,13210
1191,0.455462,MISS,,11901
1192,0.527604,MISS,,11164
1193,0.376465,MISS,,12259
1194,0.583322,MISS,,11883
1195,0.700858,MISS,,12296
1196,0.397188,MISS,,12435
1197,0.401317,MISS,,14780
1198,0.792069,MISS,,11922
1199,0.558299,MISS,,11281
1200,0.421417,MISS,,11216
1201,0.393552,MISS,,11774
1202,0.843026,MISS,,11285
1203,0.434496,MISS,,11444
1204,0.378829,MISS,,11943
1205,0.871089,HIT,true,12142
1206,0.806397,MISS,,12101
1207,0.333271,MISS,,14155
1208,0.514148,MISS,,16021
1209,0.352344,MISS,,19652
1210,0.481847,MISS,,18056
1211,0.435062,MISS,,13225
1212,0.433931,MISS,,12357
1213,0.793231,MISS,,12390
1214,0.630792,MISS,,11260
1215,0.531530,MISS,,12929
1216,0.897438,HIT,true,11781
1217,0.552723,MISS,,13387
1218,0.723542,MISS,,12021
1219,0.774093,MISS,,12372
1220,0.467794,MISS,,11879
1221,0.901675,HIT,true,11291
1222,0.448617,MISS,,12356
1223,0.499523,MISS,,11870
1224,0.563529,MISS,,11355
1225,0.341618,MISS,,11279
1226,0.953358,HIT,true,11417
1227,0.534664,MISS,,11535
1228,0.359367,MISS,,13181
1229,0.958875,HIT,true,12285
1230,0.555707,MISS,,12391
1231,0.515656,MISS,,11541
1232,0.451863,MISS,,12224
1233,0.685732,MISS,,12544
1234,0.387713,MISS,,12304
1235,0.627206,MISS,,11934
1236,0.399123,MISS,,12523
1237,0.491383,MISS,,12060
1238,0.868496,HIT,true,11348
1239,0.497457,MISS,,13083
1240,0.428990,MISS,,12032
1241,0.588378,MISS,,11561
1242,0.315806,MISS,,11757
1243,0.488897,MISS,,12410
1244,0.711866,MISS,,11591
1245,0.621122,MISS,,11298
1246,0.570849,MISS,,11672
1247,0.415881,MISS,,12134
1248,0.548193,MISS,,12221
1249,0.407321,MISS,,11680
1250,0.424002,MISS,,14010
1251,0.731165,MISS,,11562
1252,0.430722,MISS,,11370
1253,0.417833,MISS,,11688
1254,0.535589,MISS,,11768
1255,0.386536,MISS,,11352
1256,0.358177,MISS,,12278
1257,0.474641,MISS,,11465
1258,0.535479,MISS,,12003
1259,0.555247,MISS,,12071
1260,0.883746,HIT,true,12498
1261,0.728107,MISS,,11640
1262,0.760536,MISS,,12702
1263,0.456320,MISS,,12844
1264,0.379453,MISS,,11597
1265,0.492741,MISS,,11542
1266,0.495528,MISS,,11116
1267,0.530984,MISS,,11792
1268,0.974814,HIT,true,11600
1269,0.606774,MISS,,11344
1270,0.960354,HIT,true,12077
1271,0.461646,MISS,,11646
1272,0.567615,MISS,,12619
1273,0.604951,MISS,,11520
1274,0.472645,MISS,,11236
1275,0.396076,MISS,,11510
1276,0.932598,HIT,true,11847
1277,0.402113,MISS,,12379
1278,0.565084,MISS,,11450
1279,0.412172,MISS,,11585
1280,0.496692,MISS,,14409
1281,0.834498,MISS,,12323
1282,0.568432,MISS,,12438
1283,0.638481,MISS,,12806
1284,0.411021,MISS,,13181
1285,0.429485,MISS,,11921
1286,0.583386,MISS,,11454
1287,0.429026,MISS,,11163
1288,0.546205,MISS,,11748
1289,0.854977,HIT,false,11455
1290,0.553478,MISS,,11784
1291,0.584187,MISS,,12099
1292,0.349958,MISS,,12063
1293,0.456347,MISS,,11382
1294,0.474757,MISS,,12660
1295,0.553686,MISS,,12132
1296,0.389123,MISS,,11901
1297,0.885498,HIT,true,12869
1298,0.351863,MISS,,11747
1299,0.413468,MISS,,11442
1300,0.847773,MISS,,11329
1301,0.506622,MISS,,11651
1302,0.577716,MISS,,11441
1303,0.365653,MISS,,12488
1304,0.570539,MISS,,12359
1305,0.528026,MISS,,12119
1306,0.511531,MISS,,13554
1307,0.521224,MISS,,12642
1308,0.374559,MISS,,11790
1309,0.772056,MISS,,11484
1310,0.431563,MISS,,11489
1311,0.533739,MISS,,12594
1312,0.494206,MISS,,11684
1313,0.459657,MISS,,11357
1314,0.357488,MISS,,11323
1315,0.387492,MISS,,11666
1316,0.349032,MISS,,11945
1317,0.716068,MISS,,12758
1318,0.585265,MISS,,12264
1319,0.511806,MISS,,11858
1320,0.675346,MISS,,11399
1321,0.466665,MISS,,12152
1322,0.834366,MISS,,11587
1323,0.951097,HIT,true,11215
1324,0.806583,MISS,,11596
1325,0.613781,MISS,,12118
1326,0.574172,MISS,,11468
1327,0.670089,MISS,,11107
1328,0.828356,MISS,,13243
1329,0.497754,MISS,,11726
1330,0.580997,MISS,,11349
1331,0.930865,HIT,true,11456
1332,0.958375,HIT,false,12631
1333,0.481147,MISS,,11197
1334,0.363731,MISS,,11454
1335,0.501068,MISS,,12734
1336,0.611113,MISS,,11815
1337,0.559426,MISS,,12080
1338,0.506635,MISS,,11467
1339,0.394867,MISS,,13976
1340,0.569807,MISS,,11313
1341,0.838064,MISS,,11628
1342,0.424810,MISS,,11647
1343,0.585864,MISS,,11232
1344,0.893865,HIT,false,11365
1345,0.369744,MISS,,11773
1346,0.437357,MISS,,12025
1347,0.280594,MISS,,11421
1348,0.631563,MISS,,11602
1349,0.518771,MISS,,11969
1350,0.330809,MISS,,11346
1351,0.694642,MISS,,12871
1352,0.593978,MISS,,11460
1353,0.447024,MISS,,12036
1354,0.774654,MISS,,11977
1355,0.489021,MISS,,12160
1356,0.383657,MISS,,11888
1357,0.506515,MISS,,11289
1358,0.450829,MISS,,11802
1359,0.411959,MISS,,11213
1360,0.498442,MISS,,12083
1361,0.474528,MISS,,11622
1362,0.932604,HIT,true,12743
1363,0.933260,HIT,true,11709
1364,0.536864,MISS,,11780
1365,0.509835,MISS,,11547
1366,0.514436,MISS,,12308
1367,0.672688,MISS,,12456
1368,0.573783,MISS,,12221
1369,0.507159,MISS,,11900
1370,0.507660,MISS,,11143
1371,0.567821,MISS,,11985
1372,0.683116,MISS,,12434
1373,0.416557,MISS,,17208
1374,0.428860,MISS,,11799
1375,0.514251,MISS,,12023
1376,0.453152,MISS,,12685
1377,0.888579,HIT,true,11634
1378,0.411039,MISS,,11356
1379,0.489800,MISS,,11413
1380,0.620976,MISS,,13294
1381,0.544363,MISS,,11293
1382,0.448077,MISS,,11573
1383,0.327070,MISS,,11508
1384,0.624742,MISS,,12999
1385,0.334701,MISS,,11270
1386,0.390674,MISS,,11603
1387,0.589884,MISS,,12046
1388,0.705701,MISS,,12171
1389,0.603783,MISS,,12049
1390,0.536272,MISS,,11413
1391,0.444396,MISS,,11551
1392,0.570293,MISS,,11496
1393,0.656630,MISS,,11647
1394,0.402380,MISS,,12189
1395,0.686460,MISS,,11589
1396,0.597093,MISS,,12526
1397,0.880536,HIT,true,11887
1398,0.925854,HIT,true,11390
1399,0.532252,MISS,,11427
1400,0.512742,MISS,,11626
1401,0.423523,MISS,,12112
1402,0.347132,MISS,,11831
1403,0.519077,MISS,,11254
1404,0.395597,MISS,,11705
1405,0.665182,MISS,,11458
1406,0.473253,MISS,,11777
1407,0.708070,MISS,,12703
1408,0.439540,MISS,,12405
1409,0.670325,MISS,,11908
1410,0.496612,MISS,,12099
1411,0.417646,MISS,,12204
1412,0.466089,MISS,,11465
1413,0.666168,MISS,,11396
1414,0.723117,MISS,,11646
1415,0.340131,MISS,,12232
1416,0.644144,MISS,,11420
1417,0.547621,MISS,,11395
1418,0.533457,MISS,,12706
1419,0.585581,MISS,,12125
1420,0.561868,MISS,,11501
1421,0.614355,MISS,,11948
1422,0.391768,MISS,,12875
1423,0.674750,MISS,,12425
1424,0.526174,MISS,,11923
1425,0.613759,MISS,,11495
1426,0.376108,MISS,,11466
1427,0.390993,MISS,,12153
1428,0.818015,MISS,,12174
1429,0.956803,HIT,true,11995
1430,0.398725,MISS,,12770
1431,0.995154,HIT,true,12432
1432,0.452096,MISS,,11832
1433,0.494888,MISS,,11878
1434,0.421252,MISS,,11593
1435,0.480030,MISS,,12062
1436,0.484163,MISS,,11432
1437,0.553205,MISS,,11860
1438,0.515320,MISS,,11416
1439,0.541321,MISS,,11637
1440,0.595574,MISS,,12851
1441,0.584946,MISS,,11959
1442,0.418913,MISS,,11962
1443,0.577437,MISS,,11867
1444,0.261665,MISS,,11564
1445,0.329404,MISS,,12110
1446,0.464109,MISS,,11917
1447,0.326160,MISS,,11686
1448,0.404978,MISS,,11562
1449,0.690221,MISS,,12134
1450,0.901089,HIT,true,11682
1451,0.364512,MISS,,12780
1452,0.879438,HIT,true,11543
1453,0.432126,MISS,,11417
1454,0.801299,MISS,,11743
1455,0.746051,MISS,,11393
1456,0.513812,MISS,,12279
1457,0.438087,MISS,,11576
1458,0.804675,MISS,,11347
1459,0.445208,MISS,,11788
1460,0.855995,HIT,true,11574
1461,0.369992,MISS,,11596
1462,0.756964,MISS,,11945
1463,0.469014,MISS,,13579
1464,0.714691,MISS,,12285
1465,0.754544,MISS,,11494
1466,0.372305,MISS,,12043
1467,0.898892,HIT,true,13756
1468,0.494218,MISS,,11641
1469,0.602935,MISS,,11918
1470,0.422177,MISS,,28950
1471,0.405790,MISS,,11901
1472,0.524079,MISS,,13452
1473,0.427979,MISS,,11538
1474,0.496517,MISS,,12225
1475,0.378126,MISS,,11923
1476,0.767833,MISS,,11044
1477,0.571104,MISS,,11586
1478,0.645587,MISS,,11469
1479,0.702784,MISS,,11357
1480,0.384257,MISS,,11886
1481,0.716070,MISS,,11522
1482,0.473075,MISS,,11859
1483,0.710536,MISS,,11580
1484,0.628618,MISS,,13393
1485,0.423773,MISS,,11854
1486,0.411992,MISS,,11531
1487,0.483829,MISS,,16050
1488,0.557840,MISS,,13624
1489,0.979260,HIT,true,12316
1490,0.693522,MISS,,11928
1491,0.628828,MISS,,11838
1492,0.341509,MISS,,13753
1493,0.363197,MISS,,13092
1494,0.462680,MISS,,14088
1495,0.547093,MISS,,12804
1496,0.470560,MISS,,13304
1497,0.361042,MISS,,12856
1498,0.640149,MISS,,11826
1499,0.579919,MISS,,11908
1500,0.490272,MISS,,11973
1501,0.393488,MISS,,12130
1502,0.903137,HIT,true,11485
1503,0.621004,MISS,,11442
1504,0.710364,MISS,,12459
1505,0.849829,MISS,,13282
1506,0.345952,MISS,,11768
1507,0.398804,MISS,,12115
1508,0.562045,MISS,,12289
1509,0.329876,MISS,,12908
1510,0.562327,MISS,,11459
1511,0.616549,MISS,,11545
1512,0.780278,MISS,,11801
1513,0.348053,MISS,,11914
1514,0.620088,MISS,,11470
1515,0.830089,MISS,,12726
1516,0.381310,MISS,,12291
1517,0.388270,MISS,,11980
1518,0.505930,MISS,,11505
1519,0.559990,MISS,,11751
1520,0.693969,MISS,,11742
1521,0.431123,MISS,,11876
1522,0.546746,MISS,,12512
1523,0.633777,MISS,,11789
1524,0.523219,MISS,,12572
1525,0.516163,MISS,,12595
1526,0.426004,MISS,,11531
1527,0.441027,MISS,,13011
1528,0.923855,HIT,true,14305
1529,0.645968,MISS,,12252
1530,0.413421,MISS,,12566
1531,0.371775,MISS,,11618
1532,0.412931,MISS,,12473
1533,0.428020,MISS,,11454
1534,0.431632,MISS,,11398
1535,0.495530,MISS,,17142
1536,0.994378,HIT,true,16706
1537,0.359591,MISS,,14037
1538,0.513985,MISS,,13540
1539,0.569299,MISS,,12472
1540,0.429176,MISS,,11415
1541,0.466854,MISS,,12528
1542,0.324573,MISS,,12084
1543,0.714183,MISS,,11688
1544,0.891972,HIT,false,14351
1545,0.454712,MISS,,12382
1546,0.894934,HIT,true,12747
1547,0.497589,MISS,,13539
1548,0.514516,MISS,,12431
1549,0.466812,MISS,,11772
1550,0.632364,MISS,,14833
1551,0.485163,MISS,,13246
1552,0.683990,MISS,,11971
1553,0.452610,MISS,,13282
1554,0.992362,HIT,true,14056
1555,0.433216,MISS,,13223
1556,0.808736,MISS,,13720
1557,0.385998,MISS,,13807
1558,0.668813,MISS,,14088
1559,0.399544,MISS,,12287
1560,0.697124,MISS,,14253
1561,0.529666,MISS,,12733
1562,0.678841,MISS,,12004
1563,0.945632,HIT,true,12637
1564,0.440888,MISS,,13164
1565,0.838960,MISS,,13282
1566,0.445906,MISS,,14167
1567,0.409686,MISS,,12533
1568,0.505483,MISS,,16518
1569,0.334840,MISS,,14236
1570,0.464028,MISS,,13140
1571,0.510308,MISS,,12802
1572,0.357240,MISS,,13183
1573,0.443299,MISS,,12737
1574,0.813333,MISS,,13058
1575,0.427000,MISS,,12188
1576,0.573349,MISS,,11870
1577,0.438034,MISS,,14166
1578,0.713192,MISS,,13873
1579,0.901415,HIT,false,12600
1580,0.486710,MISS,,11596
1581,0.593289,MISS,,12641
1582,0.425833,MISS,,12844
1583,0.389638,MISS,,12281
1584,0.534820,MISS,,12184
1585,0.443635,MISS,,13282
1586,0.445813,MISS,,13471
1587,0.427705,MISS,,13918
1588,0.494392,MISS,,13487
1589,0.391435,MISS,,12083
1590,0.418315,MISS,,11996
1591,0.385720,MISS,,13800
1592,0.497938,MISS,,14690
1593,0.724462,MISS,,11883
1594,0.489134,MISS,,12767
1595,0.486361,MISS,,13286
1596,0.432526,MISS,,12014
1597,0.367607,MISS,,12946
1598,0.571189,MISS,,13152
1599,0.428030,MISS,,12119
1600,0.504892,MISS,,11682
1601,0.477625,MISS,,11358
1602,0.510902,MISS,,11931
1603,0.631931,MISS,,11353
1604,0.512320,MISS,,12166
1605,0.771232,MISS,,11723
1606,0.645300,MISS,,11816
1607,0.746532,MISS,,11357
1608,0.837404,MISS,,11633
1609,0.974156,HIT,true,13301
1610,0.758761,MISS,,12673
1611,0.391179,MISS,,12075
1612,0.470877,MISS,,11589
1613,0.497992,MISS,,12096
1614,0.430923,MISS,,11486
1615,0.440357,MISS,,11574
1616,0.500296,MISS,,11662
1617,0.745697,MISS,,13555
1618,0.935200,HIT,true,12950
1619,0.394418,MISS,,11989
1620,0.934361,HIT,true,13061
1621,0.406841,MISS,,12693
1622,0.599681,MISS,,11859
1623,0.555599,MISS,,11744
1624,0.404957,MISS,,12094
1625,0.788056,MISS,,11749
1626,0.882042,HIT,true,13239
1627,0.562552,MISS,,11566
1628,0.337648,MISS,,12018
1629,0.488556,MISS,,11450
1630,0.439475,MISS,,12038
1631,0.485570,MISS,,13427
1632,0.638227,MISS,,11689
1633,0.484163,MISS,,11642
1634,0.338583,MISS,,11951
1635,0.575354,MISS,,11664
1636,0.498248,MISS,,11481
1637,0.537878,MISS,,11589
1638,0.875684,HIT,true,12600
1639,0.226419,MISS,,11444
1640,0.614353,MISS,,11579
1641,0.623099,MISS,,12664
1642,0.476087,MISS,,13095
1643,0.379097,MISS,,12653
1644,0.359310,MISS,,11629
1645,0.865108,HIT,false,12047
1646,0.560041,MISS,,11188
1647,0.640077,MISS,,12077
1648,0.345158,MISS,,11742
1649,0.360286,MISS,,11307
1650,0.439171,MISS,,11598
1651,0.429870,MISS,,11948
1652,0.656507,MISS,,13625
1653,0.508489,MISS,,12964
1654,0.798446,MISS,,12962
1655,0.794791,MISS,,12143
1656,0.387987,MISS,,11317
1657,0.469697,MISS,,11726
1658,0.375109,MISS,,12051
1659,0.491803,MISS,,12161
1660,0.867231,HIT,true,11393
1661,0.484284,MISS,,11527
1662,0.433501,MISS,,11390
1663,0.374456,MISS,,11473
1664,0.567169,MISS,,12629
1665,0.478815,MISS,,12922
1666,0.909289,HIT,false,11684
1667,0.797861,MISS,,11446
1668,0.322670,MISS,,11965
1669,0.475930,MISS,,11478
1670,0.855657,HIT,true,11377
1671,0.468872,MISS,,11666
1672,0.555312,MISS,,12841
1673,0.580967,MISS,,11565
1674,0.593363,MISS,,12173
1675,0.381639,MISS,,11615
1676,0.906528,HIT,true,12860
1677,0.865857,HIT,true,12647
1678,0.856994,HIT,true,11712
1679,0.608343,MISS,,12454
1680,0.605905,MISS,,11335
1681,0.465524,MISS,,11647
1682,0.884041,HIT,true,12012
1683,0.294292,MISS,,11646
1684,0.544148,MISS,,12436
1685,0.486869,MISS,,15224
1686,0.568674,MISS,,18259
1687,0.816834,MISS,,14446
1688,0.488287,MISS,,12061
1689,0.556927,MISS,,11351
1690,0.493642,MISS,,12186
1691,0.406606,MISS,,12284
1692,0.367934,MISS,,12655
1693,0.645377,MISS,,11966
1694,0.681563,MISS,,12117
1695,0.509565,MISS,,12059
1696,0.876151,HIT,true,11356
1697,0.584710,MISS,,13545
1698,0.955036,HIT,true,12536
1699,0.446947,MISS,,14362
1700,0.549302,MISS,,15855
1701,0.283020,MISS,,12701
1702,0.540729,MISS,,12573
1703,0.727709,MISS,,12812
1704,0.601639,MISS,,12393
1705,0.621607,MISS,,11956
1706,0.383383,MISS,,12803
1707,0.973270,HIT,true,14229
1708,0.795881,MISS,,13866
1709,0.887513,HIT,true,14301
1710,0.522228,MISS,,14691
1711,0.463229,MISS,,16549
1712,0.400136,MISS,,16137
1713,0.451903,MISS,,16656
1714,0.465121,MISS,,15534
1715,0.776811,MISS,,15803
1716,0.943670,HIT,true,16787
1717,0.361433,MISS,,16792
1718,0.411332,MISS,,16121
1719,0.454373,MISS,,13441
1720,0.702826,MISS,,13555
1721,0.555573,MISS,,13023
1722,0.579704,MISS,,14654
1723,0.458035,MISS,,14223
1724,0.494339,MISS,,12846
1725,0.627960,MISS,,15423
1726,0.752235,MISS,,13447
1727,0.642970,MISS,,12967
1728,0.548015,MISS,,13966
1729,0.758194,MISS,,15140
1730,0.494079,MISS,,13200
1731,0.437172,MISS,,13220
1732,0.466549,MISS,,12869
1733,0.476256,MISS,,12759
1734,0.549145,MISS,,13224
1735,0.637345,MISS,,15420
1736,0.842748,MISS,,13508
1737,0.358036,MISS,,15989
1738,0.452306,MISS,,16482
1739,0.632041,MISS,,20914
1740,0.476972,MISS,,26595
1741,0.853787,HIT,false,13244
1742,0.541640,MISS,,13435
1743,0.476058,MISS,,14730
1744,0.579946,MISS,,15283
1745,0.618285,MISS,,14983
1746,0.829845,MISS,,13990
1747,0.584729,MISS,,14762
1748,0.447558,MISS,,12351
1749,0.417590,MISS,,12977
1750,0.413135,MISS,,14713
1751,0.919240,HIT,true,13183
1752,0.448150,MISS,,16170
1753,0.675435,MISS,,14103
1754,0.640881,MISS,,13902
1755,0.620810,MISS,,13788
1756,0.364944,MISS,,14439
1757,0.366837,MISS,,13613
1758,0.518931,MISS,,13558
1759,0.460601,MISS,,14215
